PlayerGagged,,,Blessed those who have nothing to say and yet remain silent. ,,
ItemMouth,,,(She shakes her head but you're able to gag and silence her.),,
RemoveItemMouth,,,"(You remove her gag and she stretches her mouth.)  Thanks, that was getting uncomfortable.",,
ItemEars,,,"(You put some earplugs into place.) Oh, everything is so muffled, hehe.",,
RemoveItemEars,,,"(You pull the earplugs out.) Oh, I can hear you clearly again.",,
ItemArms,,,(She grumbles but complies as you restrain her arms.)  How am I supposed to roll the dice like this?,,
RemoveItemArms,,,"(You free her arms and she gives you a thumbs up.)  That's better, thanks!",,
ItemHands,,,(She sighs and lets you restrain her hands.) I'm not going be able to throw dice like this.,,
RemoveItemHands,,,"(You slowly release her hands.)  That's better, thanks.",,
ItemLegs,,,(She looks down as you restrain her legs securely.)  I'm not going anywhere anyway.,,
RemoveItemLegs,,,(You release her legs from the restraint.)  You're quite good with restraints Miss.,,
ItemFeet,,,(She looks puzzled as you restrain her feet.)  I don't plan on leaving Miss.,,
RemoveItemFeet,,,(You release her feet.)  Wonderful!,,
ItemNeck,,,(She struggles as you strap the collar around her neck.)  I'm not looking for an owner.,,
RemoveItemNeck,,,(You remove the collar from her neck.)  Yes!  This is much better.,,
ItemPelvis,,,"(She struggles as you lock the device on her.)  No, please!  I don't have the key for that!",,
RemoveItemPelvis,,,(She looks really happy as you unlock the device.)  Thank you so much Miss DialogPlayerName.,,
ItemHead,,,(You put the device as she shakes her head.)  Ow!  You've made my day much more awful.,,
RemoveItemHead,,,"(You remove the device and she nods rapidly.)  Thanks a million, this is much better.",,
ItemBreastLeatherWhip,,,"(She trembles of pain as you whip her breast.) This is a gambling hall, not a torture chamber.",,
ItemBreastLeatherCrop,,,"(You swing the crop on her torso as she moans.) Oh, that's not a game anymore.",,
ItemPelvisLeatherWhip,,,(You whip her butt as she jumps from the pain.) I do not find that funny.,,
ItemPelvisLeatherCrop,,,(She moans each time the crop lands on it.) How will I be able to sit like this?,,
ItemTorso,,,I like my clothes better.,,
RemoveItemTorso,,,"(You remove the device and she nods rapidly.)  Thanks a million, this is much better.",,
ItemButt,,,I cannot concentrate this way.,,
RemoveItemButt,,,"Oof, it's finally over.",,
ItemBreast,,,"Oh, is that really necessary?",,
RemoveItemBreast,,,(She looks at you satisfied.),,
ItemNipples,,,"Oh, is that really necessary?",,
RemoveItemNipples,,,(She looks at you satisfied.),,
ItemVulvaVibratingWand,,,You will pay for this.,,
VibratingEgg,,,"I want to play with dice, not with eggs.",,
RemoveVibratingEgg,,,"Thanks, now I can concentrate on what matters.",,
SuspensionHempRope,,,Woe to the vanquished.,,
RemoveSuspensionHempRope,,,"Finally, I'm back on firm ground.",,
0,,,Welcome to the Gambling Hall. Shall we play a game?,,
0,,"Hello, I'm DialogPlayerName.  Pleased to meet you.",Pleased to meet you too.  I'm DialogCharacterName.,DialogRemove(),
0,10,I'd like to ask you some questions.,What do you want to know?,,
0,30,(Play by your own rules.),(She looks expectant.),,SecondSubRestrained()
0,100,Let's play Catch the Fox.,Would you like to be the fox or the hunter?,"FoxController(""new"")",CanPlayFox()
0,200,Let's play Street to Roissy.,"OK, you're on.","StreetRoissyController(""new"")",CanPlayStreetRoissy()
0,300,Let's play Dare Six.,"I'm ready, let's go.","DaredSixController(""new"")",CanPlayDaredSix()
0,50,(Struggle in your restraints.),Do you need help?,,Player.IsRestrained()
0,,Let's talk later. (Leave her.),,DialogLeave(),
10,,Which games can I play with you?,"Depending on reputation and money: Catch the Fox, Street to Roissy or Dare Six.",,
10,11,Can you explain the rules to me?,Not until you have a high enough reputation and some money.,CanPlayFox(),!CanPlayFox()
10,11,Can you explain the rules to me?,Sure. Which game?,,CanPlayFox()
10,,Can I tie you up?,Only if you win a game.,,
10,,Will you restrain me?,"You bet your ass I will, if I win or if you run out of money.",,
