PlayerGagged,,,"Silence is gold, and gags are better than gold.",,
Intro0,,,(A kidnapper crosses your path and makes a devious smile.)  I will be merciful if you surrender now.,,
Automatic0,,,(A kidnapper taps on your shoulder and smile.)  A gift that's already wrapped up!  So easy.,,
Victory0,,,"(She surrenders to you.)  You've won a battle, but not the war.",,
Defeat0,,,(She crosses her arms and smiles.)  Now you're mine!,,
Surrender0,,,(You surrender as she grabs your arms and restrains them.)  That was easy!,,
Intro1,,,(A kidnapper runs down the hall to meet you.)  I've heard about you and I will kidnap you!,,
Automatic1,,,(A kidnapper runs down the hall to meet you.)  You will be my easiest victim today.,,
Victory1,,,"(She surrenders to you.)  Well done, I'll think twice before facing you again.",,
Defeat1,,,(She cheers and jumps of joy.)  Yes!  You make such a cute victim!,,
Surrender1,,,(She quickly restrains your arms as you give up without a fight.)  I was expecting more of a challenge.,,
Intro2,,,(A league member chases you down.)  I recognize you!  You're the famous Lady of Ropes!  The bounty will be mine.,,
Automatic2,,,(A league member chases you down.)  The Lady of Ropes?  Already restrained?  It must be my birthday...,,
Victory2,,,(She surrenders and bows her head.)  There's no shame in losing against the Lady of Ropes.,,
Defeat2,,,(She seems amazed of her victory.)  Wow!  I've kidnapped the famous Lady of Ropes!,,
Surrender2,,,(She's surprised to see you surrender but restrains your arms anyway.)  The Lady of Ropes? Surrendering to me??,,
Intro3,,,"(You end up face to face with another league member.)  It's been a while, but I think I'm in the mood for a fight.",,
Automatic3,,,(You end up face to face with another league member.)  I see you lost your last match.  Do you need help?  Or maybe more trouble?,,
Victory3,,,"(She surrenders and sighs.)  I should give up on kidnappings, I'm hopeless at it.",,
Defeat3,,,"(She smiles seeing you struggle.)  I didn't think I would win, this is amazing.",,
Surrender3,,,(She sighs and restrains your arms.)  You should be punished extra strictly for surrendering without a fight.,,
Intro4,,,(A kidnapper sneaks up behind you.)  Surrender now or get ready for the fight of your life!,,
Automatic4,,,"(A kidnapper sneaks up behind you.)  Some like to fight, and some, like me, prefer easy victims.",,
Victory4,,,(She bows her head and looks at the floor.)  Impressive.  Do what you want with me Miss.,,
Defeat4,,,(You struggle as she does a thumbs up.)  I knew I would win.  Now you're mine girl.,,
Surrender4,,,(You barely struggle as she restrains your arms securely.)  You scared?  You should be.,,
Intro5,,,"(A league bounty hunter stares at you.)  Someone put a bounty on you, and it will be mine.",,
Automatic5,,,(A league bounty hunter stares at you.)  Easiest bounty ever!  Come with me girl.,,
Victory5,,,(She seems disappointed.)  Well done Miss.  Now I know why there's a bounty on you.,,
Defeat5,,,(She gloats on her victory.)  Alright!  The bounty is mine!,,
Surrender5,,,(You surrender without a fight as she quickly restrains your arms.)  Easiest bounty ever!,,
Intro6,,,"(A club Mistress stares at you.)  So, you've became one of the club master kidnapper?  Are you ready to face me?",,
Automatic6,,,(A club Mistress laughs at you.)  One of the master kidnappers got herself in trouble?  This will be fun.,,
Victory6,,,"(She seems stunned by her defeat.)  Congratulations, you truly are a master kidnapper.",,
Defeat6,,,"(She cracks her knuckles and smirks.)  Don't worry about losing, I've been a master kidnapper for way longer than you.",,
Surrender6,,,(You surrender without a fight as she quickly restrains your arms.)  You're disappointing for a master kidnapper.,,
CantReleasePlayer,,,"Look at me, I cannot help you now.",,
ItemMouth,,,(She sighs and reluctantly allows you to gag her.),,
RemoveItemMouth,,,(You remove her gag and she seems happy.)  It's funnier when we can talk with our kidnapper.,,
ItemArms,,,(She turns around as you restrain her arms securely.)  Most kidnappers go for the arms first.,,
RemoveItemArms,,,(You free her arms and she gives you a thumbs up.)  Thanks a lot.  Am I allowed to leave?,,
ItemLegs,,,"(She submits to you while you restrain her legs.)  You know your bondage, kidnapper.",,
RemoveItemLegs,,,(You release her legs as she shakes her butt.)  Shake your booty!,,
ItemFeet,,,(She tests your feet restraints by jumping on her toes.)  Well done my kidnapper!,,
RemoveItemFeet,,,(You release her feet and she wiggles them.)  Is my kidnapping over?,,
ItemNeck,,,(She adjusts her neck to the new collar.)  You're looking for subs Miss?,,
RemoveItemNeck,,,(You remove the collar from her neck.)  Next time I will collar you.,,
ItemPelvis,,,(She struggles to avoid the belt but you're able to strap it on her.)  These belts should be banned.,,
RemoveItemPelvis,,,"(She seems happy as you unlock the belt from her waist.)  Thanks, DialogPlayerName.",,
ItemHead,,,(You strap the device on her head as she sighs.)  Next time I won't lose against you.,,
RemoveItemHead,,,(You release her head as she nods rapidly.)  How do you fit all these items in such a small outfit?,,
ItemTorso,,,(You strap the harness on her torso as she blushes.)  You're quite a kinky kidnapper.,,
RemoveItemTorso,,,(She stretches as you release her from the harness.)  It will be easier to breath like that.,,
ItemBreastLeatherWhip,,,(She whimpers and cries as you whip her breast.)  Revenge will be sweet!,,
ItemBreastLeatherCrop,,,"(You lash the crop on her torso, hitting her breast.)  Ow!  Careful with that crop.",,
ItemPelvisLeatherWhip,,,(You whip her butt as she grumbles.)  I'll make sure to get a whip next time I'm facing you.,,
ItemPelvisLeatherCrop,,,(You whack the leather crop right on her butt.)  Ouch! I'll put my next bounty on you.,,
SuspensionHempRope,,,(You restrain her feet with the long hemp rope and suspend her from the ceiling.)  Oh my... You're quite a kidnapper!,,
RemoveSuspensionHempRope,,,(You let her down from the ceiling and untie her feet.)  Thanks!  I was getting dizzy.,,
0,,I don't want mercy and I won't show any.,,RandomStart(),
0,,Wait!  Can we make a deal?  I'll give you 10$.,No deal!  I'm eager for a fight.,DialogRemove(),
0,,(Fight her.),,RandomStart(),
0,,(Surrender.),,RandomSurrender(),
1,,How did you hear about me?,Never mind.  We need less chatting and more fighting.,DialogRemove(),
1,,We'll see who kidnaps who!,No deal!  I'm eager for a fight.,RandomStart(),
1,,(Fight her.),,RandomStart(),
1,,(Surrender.),,RandomSurrender(),
2,,Lady of Ropes?  You're mistaking me for someone else.,You can't fool me Lady.  You fit her description perfectly.  I will kidnap you and I will get the bounty.,DialogRemove(),
2,,Yes!  The Lady of Ropes will fight you.,,RandomStart(),
